gameId,characterNum,bestWeapon,routeId,mmrBefore,mmrGain,gameRank,equipment
65427891,42,24,12496,0,0,7,"{""0"": 130405, ""1"": 202419, ""2"": 201409, ""3"": 203410, ""4"": 204419}"
65427891,28,3,333,0,0,4,"{""0"": 104405, ""1"": 202419, ""2"": 201422, ""3"": 203410, ""4"": 204419}"
65427891,42,24,12496,0,0,4,"{""0"": 130405, ""1"": 202419, ""2"": 201409, ""3"": 203410, ""4"": 204419}"
65427891,31,7,5212,0,0,4,"{""0"": 114504, ""1"": 202523, ""2"": 201404, ""3"": 203405, ""4"": 204416}"
65427891,84,18,8261,0,0,1,"{""0"": 103503, ""1"": 202505, ""2"": 201418, ""3"": 203503, ""4"": 204507}"
65427891,71,14,1757,0,0,3,"{""0"": 105408, ""1"": 202524, ""2"": 201527, ""3"": 203508, ""4"": 204417}"
65427891,62,11,303,0,0,3,"{""0"": 118505, ""1"": 202503, ""2"": 201405, ""3"": 203506, ""4"": 204411}"
65427891,15,6,5109,0,0,1,"{""0"": 113412, ""1"": 202419, ""2"": 201503, ""3"": 203507, ""4"": 204405}"
65427891,46,16,24059,0,0,2,"{""0"": 102412, ""1"": 202515, ""2"": 201418, ""3"": 205407, ""4"": 204507}"
65427891,24,3,128,0,0,2,"{""0"": 104408, ""1"": 202412, ""2"": 201533, ""3"": 203306, ""4"": 204505}"
65427891,47,4,12131,0,0,2,"{""0"": 109404, ""1"": 202501, ""2"": 201526, ""3"": 203413, ""4"": 204410}"
65427891,37,15,2621,0,0,1,"{""0"": 101407, ""1"": 202515, ""2"": 201521, ""3"": 203514, ""4"": 204504}"
65427891,1,18,0,0,0,3,"{""0"": 103402, ""1"": 202512, ""2"": 201523, ""3"": 205407, ""4"": 204507}"
65426624,78,16,1023,0,0,1,"{""0"": 102504, ""1"": 202505, ""2"": 201509, ""3"": 205304, ""4"": 204503}"
65426624,70,6,6009,0,0,2,"{""0"": 113501, ""1"": 202523, ""2"": 201506, ""3"": 205501, ""4"": 204510}"
65426624,64,24,103,0,0,4,"{""0"": 130501, ""1"": 202419, ""2"": 201504, ""3"": 203512, ""4"": 204406}"
65426624,76,3,1911,0,0,4,"{""0"": 104405, ""1"": 202417, ""2"": 201508, ""3"": 203402, ""4"": 204401}"
65426624,11,16,2990,0,0,4,"{""0"": 102412, ""1"": 202423, ""2"": 201304, ""3"": 705603, ""4"": 204506}"
65426624,15,5,11328,0,0,6,"{""0"": 112302, ""1"": 202412, ""2"": 201420, ""3"": 205201, ""4"": 204419}"
65426624,67,14,3687,0,0,6,"{""0"": 105503, ""1"": 202104, ""2"": 201409, ""3"": 205405, ""4"": 204406}"
65426624,31,7,5212,0,0,6,"{""0"": 114504, ""1"": 202418, ""2"": 201404, ""3"": 203405, ""4"": 204416}"
65426624,64,24,103,0,0,5,"{""0"": 130501, ""1"": 202419, ""2"": 201504, ""3"": 203410, ""4"": 204406}"
65426624,18,15,2792,0,0,5,"{""0"": 101501, ""1"": 202404, ""2"": 201409, ""3"": 203306, ""4"": 204410}"
65426624,73,24,4109,0,0,5,"{""0"": 130503, ""1"": 202404, ""2"": 201409, ""3"": 705604, ""4"": 204506}"
65426624,84,18,8261,0,0,3,"{""0"": 103503, ""1"": 202505, ""2"": 201509, ""3"": 203503, ""4"": 204507}"
65426624,75,22,717,0,0,7,"{""0"": 121403, ""1"": 202419, ""2"": 201409, ""3"": 203510, ""4"": 204415}"
65426624,69,9,0,0,0,3,"{""0"": 116404, ""1"": 202516, ""2"": 705620, ""3"": 705604, ""4"": 204506}"
65426624,33,1,0,0,0,1,"{""0"": 110702, ""1"": 202518, ""2"": 201423, ""3"": 205406, ""4"": 204512}"
65426624,49,19,457,0,0,7,"{""0"": 107403, ""1"": 202420, ""2"": 201421, ""3"": 203405, ""4"": 204402}"
65426624,26,9,12713,0,0,1,"{""0"": 116403, ""1"": 202526, ""2"": 201503, ""3"": 203501, ""4"": 204410}"
65426624,86,1,94,0,0,2,"{""0"": 110701, ""1"": 202515, ""2"": 201509, ""3"": 705614, ""4"": 204502}"
65426624,1,18,0,0,0,7,"{""0"": 103402, ""1"": 202420, ""2"": 201525, ""3"": 203415, ""4"": 204504}"
65426624,63,15,0,0,0,3,"{""0"": 101502, ""1"": 202410, ""2"": 201523, ""3"": 203408, ""4"": 204411}"
65426624,64,24,0,0,0,2,"{""0"": 130404, ""1"": 202514, ""2"": 201503, ""3"": 205507, ""4"": 204505}"
64878982,11,16,2738,6173,104,1,"{""0"": 102504, ""1"": 202531, ""2"": 201403, ""3"": 203508, ""4"": 204506}"
64878982,43,5,5808,5654,-15,4,"{""0"": 112502, ""1"": 202511, ""2"": 201503, ""3"": 203501, ""4"": 204410}"
64878982,23,18,16487,5600,50,2,"{""0"": 103505, ""1"": 202503, ""2"": 201526, ""3"": 205505, ""4"": 204413}"
64878982,68,1,2674,6322,-33,5,"{""0"": 110407, ""1"": 202522, ""2"": 201531, ""3"": 705603, ""4"": 204412}"
64878982,69,9,700,5775,-32,6,"{""0"": 116404, ""1"": 202516, ""2"": 201413, ""3"": 203411, ""4"": 204412}"
64878982,18,15,0,6236,-34,6,"{""0"": 101402, ""1"": 202404, ""2"": 201526, ""3"": 203507, ""4"": 204419}"
64878982,83,6,2244,5709,-49,7,"{""0"": 113412, ""1"": 202419, ""2"": 201420, ""3"": 203410, ""4"": 204406}"
64878982,33,1,3067,6146,-51,7,"{""0"": 110406, ""1"": 202104, ""2"": 201422, ""3"": 203506, ""4"": 204412}"
64878982,87,24,0,7211,-26,4,"{""0"": 130504, ""1"": 202503, ""2"": 201533, ""3"": 203512, ""4"": 204410}"
64878982,21,9,0,6278,-51,7,"{""0"": 116407, ""1"": 202418, ""2"": 201404, ""3"": 203405, ""4"": 204507}"
64878982,90,11,0,6145,-33,5,"{""0"": 118505, ""1"": 202104, ""2"": 201526, ""3"": 203306, ""4"": 204419}"
64878982,37,15,0,5203,37,3,"{""0"": 101503, ""1"": 202515, ""2"": 201521, ""3"": 203514, ""4"": 204504}"
64878982,11,18,0,5532,30,3,"{""0"": 103506, ""1"": 202524, ""2"": 201524, ""3"": 203508, ""4"": 204507}"
64878982,24,3,6673,5477,-15,4,"{""0"": 108503, ""1"": 202503, ""2"": 205503, ""3"": 203510, ""4"": 204410}"
64878982,3,19,0,6391,154,1,"{""0"": 107502, ""1"": 202502, ""2"": 201411, ""3"": 203512, ""4"": 204410}"
64878982,55,14,9891,5293,59,2,"{""0"": 105501, ""1"": 202531, ""2"": 201403, ""3"": 203516, ""4"": 204401}"
64878982,56,20,0,5845,-32,6,"{""0"": 119301, ""1"": 202503, ""2"": 201409, ""3"": 203410, ""4"": 204406}"
64878982,54,8,6143,5551,119,1,"{""0"": 115702, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204509}"
64878982,15,5,0,7465,32,2,"{""0"": 112503, ""1"": 202508, ""2"": 201519, ""3"": 205508, ""4"": 204513}"
64878982,31,7,5212,5670,-28,5,"{""0"": 114401, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204416}"
64878982,90,11,0,8855,1,3,"{""0"": 118505, ""1"": 202503, ""2"": 201533, ""3"": 205505, ""4"": 204513}"
64877861,55,14,17600,6134,39,1,"{""0"": 105402, ""1"": 202503, ""2"": 201507, ""3"": 205406, ""4"": 204506}"
64877861,18,15,26948,6256,-16,4,"{""0"": 101501, ""1"": 202514, ""2"": 201504, ""3"": 203510, ""4"": 204419}"
64877861,43,5,5808,5608,46,3,"{""0"": 112502, ""1"": 202511, ""2"": 201503, ""3"": 203501, ""4"": 204505}"
64877861,18,15,2792,6578,-40,5,"{""0"": 101504, ""1"": 202501, ""2"": 201526, ""3"": 705608, ""4"": 204410}"
64877861,25,11,0,5652,-15,6,"{""0"": 118403, ""1"": 202529, ""2"": 201404, ""3"": 205306, ""4"": 204504}"
64877861,53,14,2973,5612,118,2,"{""0"": 105408, ""1"": 202407, ""2"": 201537, ""3"": 705607, ""4"": 204501}"
64877861,55,14,0,5487,-15,6,"{""0"": 105402, ""1"": 202531, ""2"": 201531, ""3"": 205405, ""4"": 204412}"
64877861,69,9,700,5734,41,3,"{""0"": 116404, ""1"": 202516, ""2"": 705620, ""3"": 705604, ""4"": 204412}"
64877861,70,6,1743,6197,39,1,"{""0"": 113701, ""1"": 202525, ""2"": 201502, ""3"": 205501, ""4"": 204504}"
64877861,47,4,283,7184,27,3,"{""0"": 109406, ""1"": 202501, ""2"": 201526, ""3"": 203506, ""4"": 204410}"
64877861,21,9,0,6294,-16,4,"{""0"": 116410, ""1"": 202418, ""2"": 202528, ""3"": 203502, ""4"": 204502}"
64877861,90,11,0,6106,39,1,"{""0"": 118505, ""1"": 202502, ""2"": 201526, ""3"": 205505, ""4"": 204410}"
64877861,29,1,3172,5740,-45,7,"{""0"": 110408, ""1"": 202412, ""2"": 201405, ""3"": 203506, ""4"": 204419}"
64877861,6,7,0,5504,-43,7,"{""0"": 114501, ""1"": 202419, ""2"": 201405, ""3"": 203506, ""4"": 204419}"
64877861,90,11,0,7921,-31,6,"{""0"": 118405, ""1"": 202503, ""2"": 201422, ""3"": 203410, ""4"": 204419}"
64877861,24,3,6673,5344,133,2,"{""0"": 108503, ""1"": 202503, ""2"": 205503, ""3"": 203510, ""4"": 204505}"
64877861,55,14,3316,6166,-37,5,"{""0"": 105503, ""1"": 202416, ""2"": 201507, ""3"": 205405, ""4"": 204412}"
64877861,42,24,0,5858,-13,4,"{""0"": 130504, ""1"": 202503, ""2"": 201409, ""3"": 205507, ""4"": 204415}"
64877861,46,16,3756,7241,-53,7,"{""0"": 102406, ""1"": 202406, ""2"": 201304, ""3"": 203407, ""4"": 204402}"
64877861,31,7,5212,5705,-35,5,"{""0"": 114401, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
64877861,90,11,0,8775,80,2,"{""0"": 118702, ""1"": 202503, ""2"": 201533, ""3"": 205505, ""4"": 204410}"
64174992,18,15,26948,6618,-11,3,"{""0"": 101501, ""1"": 202514, ""2"": 201504, ""3"": 705608, ""4"": 204419}"
64174992,69,9,0,5748,-9,4,"{""0"": 116404, ""1"": 202516, ""2"": 705620, ""3"": 705604, ""4"": 204412}"
64174992,62,11,0,6004,-26,6,"{""0"": 118505, ""1"": 202503, ""2"": 201405, ""3"": 203506, ""4"": 204411}"
64174992,27,9,28364,5543,-28,5,"{""0"": 116405, ""1"": 202530, ""2"": 201509, ""3"": 203414, ""4"": 204402}"
64174992,84,18,8261,6663,-33,6,"{""0"": 103501, ""1"": 202505, ""2"": 201418, ""3"": 203407, ""4"": 204507}"
64174992,39,18,29026,7063,42,1,"{""0"": 103402, ""1"": 202505, ""2"": 201502, ""3"": 205501, ""4"": 204509}"
64174992,64,24,5605,4419,77,1,"{""0"": 130501, ""1"": 202508, ""2"": 201526, ""3"": 203515, ""4"": 204505}"
64174992,33,1,0,6063,107,2,"{""0"": 110504, ""1"": 202531, ""2"": 201524, ""3"": 705603, ""4"": 204512}"
64174992,11,18,26237,5277,134,2,"{""0"": 103504, ""1"": 202515, ""2"": 201502, ""3"": 203408, ""4"": 204504}"
64174992,41,24,6872,6008,-4,3,"{""0"": 130503, ""1"": 202419, ""2"": 201409, ""3"": 705604, ""4"": 204506}"
64174992,9,10,1889,5158,1,3,"{""0"": 117406, ""1"": 202510, ""2"": 201525, ""3"": 205408, ""4"": 204504}"
64174992,29,2,8313,6346,-49,7,"{""0"": 111402, ""1"": 202419, ""2"": 201422, ""3"": 203506, ""4"": 204415}"
64174992,22,3,0,5457,-43,7,"{""0"": 104407, ""1"": 202406, ""2"": 201404, ""3"": 203414, ""4"": 204418}"
64174992,68,1,1085,5104,-3,4,"{""0"": 110408, ""1"": 202522, ""2"": 201522, ""3"": 203402, ""4"": 204303}"
64174992,31,7,854,5931,-30,5,"{""0"": 114401, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
64174992,66,24,0,6218,49,1,"{""0"": 130504, ""1"": 202526, ""2"": 705620, ""3"": 205508, ""4"": 204410}"
64174992,72,11,25207,5955,-45,7,"{""0"": 118403, ""1"": 202418, ""2"": 201421, ""3"": 203415, ""4"": 204416}"
64174992,15,5,0,6373,157,2,"{""0"": 112503, ""1"": 202508, ""2"": 205503, ""3"": 205508, ""4"": 204513}"
64174992,68,1,1085,5125,-21,6,"{""0"": 110408, ""1"": 202522, ""2"": 201413, ""3"": 203402, ""4"": 204303}"
64174992,40,6,0,6916,-18,4,"{""0"": 113501, ""1"": 202529, ""2"": 202528, ""3"": 205501, ""4"": 204509}"
64174992,61,5,5756,6299,-35,5,"{""0"": 112408, ""1"": 202307, ""2"": 201533, ""3"": 205505, ""4"": 204419}"
65596845,52,24,105,6410,-101,7,"{""0"": 130404, ""1"": 202307, ""2"": 201503, ""3"": 203410, ""4"": 204505}"
65596845,18,15,26948,6845,120,1,"{""0"": 101503, ""1"": 202501, ""2"": 201526, ""3"": 705608, ""4"": 204410}"
65596845,75,22,13679,6598,121,1,"{""0"": 121702, ""1"": 202503, ""2"": 201533, ""3"": 205502, ""4"": 204505}"
65596845,55,14,2590,7304,118,1,"{""0"": 105503, ""1"": 202503, ""2"": 201507, ""3"": 205406, ""4"": 204506}"
65596845,27,6,47724,6583,-28,5,"{""0"": 113401, ""1"": 202420, ""2"": 201525, ""3"": 203511, ""4"": 204408}"
65596845,74,3,13925,6777,-1,3,"{""0"": 108505, ""1"": 202512, ""2"": 201415, ""3"": 203408, ""4"": 204509}"
65596845,59,2,7643,8484,-11,3,"{""0"": 111504, ""1"": 202509, ""2"": 201501, ""3"": 203404, ""4"": 204508}"
65596845,36,5,0,7111,-13,4,"{""0"": 112702, ""1"": 202511, ""2"": 201503, ""3"": 205201, ""4"": 204419}"
65596845,42,24,0,8179,-39,6,"{""0"": 130504, ""1"": 202209, ""2"": 201409, ""3"": 205505, ""4"": 204410}"
65596845,17,5,28528,6788,-12,4,"{""0"": 112407, ""1"": 202511, ""2"": 201503, ""3"": 205502, ""4"": 204419}"
65596845,66,24,0,8230,77,2,"{""0"": 130501, ""1"": 202526, ""2"": 201519, ""3"": 203501, ""4"": 204410}"
65596845,22,3,0,6806,-29,5,"{""0"": 108404, ""1"": 202517, ""2"": 201537, ""3"": 705607, ""4"": 204407}"
65596845,9,9,3232,7340,-31,5,"{""0"": 116502, ""1"": 202511, ""2"": 201533, ""3"": 203403, ""4"": 204513}"
65596845,89,9,8431,6765,-31,6,"{""0"": 116502, ""1"": 202104, ""2"": 201526, ""3"": 203510, ""4"": 204410}"
65596845,35,1,0,6706,85,2,"{""0"": 110701, ""1"": 202512, ""2"": 201525, ""3"": 203514, ""4"": 204510}"
65596845,20,4,5904,7025,-53,7,"{""0"": 109405, ""1"": 202407, ""2"": 201524, ""3"": 203402, ""4"": 204401}"
65596845,38,9,0,6349,-28,6,"{""0"": 116702, ""1"": 202412, ""2"": 201405, ""3"": 203413, ""4"": 204503}"
65596845,80,19,3794,6310,142,2,"{""0"": 107501, ""1"": 202515, ""2"": 201408, ""3"": 705614, ""4"": 204414}"
65596845,79,8,0,5828,6,3,"{""0"": 115504, ""1"": 202501, ""2"": 201503, ""3"": 205507, ""4"": 204414}"
65596845,90,11,29403,6985,-12,4,"{""0"": 118505, ""1"": 202307, ""2"": 201423, ""3"": 705619, ""4"": 204419}"
65596845,31,7,5212,7349,-54,7,"{""0"": 114401, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
65633429,5,6,3087,0,0,6,"{""0"": 113406, ""1"": 202503, ""2"": 201526, ""3"": 205504, ""4"": 204419}"
65633429,46,16,31,0,0,3,"{""0"": 102406, ""1"": 202515, ""2"": 201501, ""3"": 205304, ""4"": 204416}"
65633429,21,9,5446,0,0,3,"{""0"": 116410, ""1"": 202529, ""2"": 201421, ""3"": 203502, ""4"": 204507}"
65633429,64,24,103,0,0,5,"{""0"": 130501, ""1"": 202419, ""2"": 201504, ""3"": 203410, ""4"": 204406}"
65633429,42,24,12496,0,0,5,"{""0"": 130405, ""1"": 202511, ""2"": 201409, ""3"": 705608, ""4"": 204419}"
65633429,18,15,2792,0,0,5,"{""0"": 101501, ""1"": 202404, ""2"": 201409, ""3"": 203512, ""4"": 204410}"
65633429,31,7,5212,0,0,2,"{""0"": 114504, ""1"": 202418, ""2"": 201528, ""3"": 205501, ""4"": 204416}"
65633429,11,16,2990,0,0,2,"{""0"": 102412, ""1"": 202513, ""2"": 201304, ""3"": 203406, ""4"": 204506}"
65633429,76,3,1911,0,0,2,"{""0"": 104405, ""1"": 202506, ""2"": 201701, ""3"": 205601, ""4"": 204506}"
65633429,67,14,3687,0,0,7,"{""0"": 105503, ""1"": 202104, ""2"": 201409, ""3"": 205405, ""4"": 204406}"
65633429,21,9,4210,0,0,7,"{""0"": 116407, ""1"": 202510, ""2"": 201421, ""3"": 203415, ""4"": 204403}"
65633429,22,3,16294,0,0,7,"{""0"": 108404, ""1"": 202517, ""2"": 201419, ""3"": 205308, ""4"": 204403}"
65633429,29,1,0,0,0,3,"{""0"": 110502, ""1"": 202503, ""2"": 201405, ""3"": 203506, ""4"": 204506}"
65633429,32,5,0,0,0,1,"{""0"": 112701, ""1"": 202529, ""2"": 202528, ""3"": 205501, ""4"": 204507}"
65633429,20,4,205,0,0,1,"{""0"": 109503, ""1"": 202407, ""2"": 201524, ""3"": 203505, ""4"": 204501}"
65633429,68,1,2674,0,0,6,"{""0"": 110407, ""1"": 202417, ""2"": 201531, ""3"": 205404, ""4"": 204412}"
65633429,89,9,0,0,0,6,"{""0"": 116406, ""1"": 202501, ""2"": 201526, ""3"": 203506, ""4"": 204419}"
65633429,57,23,10460,0,0,1,"{""0"": 122701, ""1"": 201534, ""2"": 201525, ""3"": 203509, ""4"": 204504}"
65633429,71,14,219,0,0,4,"{""0"": 105407, ""1"": 202530, ""2"": 201415, ""3"": 203408, ""4"": 204417}"
65633429,87,24,1962,0,0,4,"{""0"": 130504, ""1"": 202503, ""2"": 201409, ""3"": 203512, ""4"": 204410}"
65633429,17,5,6,0,0,4,"{""0"": 112407, ""1"": 202511, ""2"": 201503, ""3"": 205502, ""4"": 204406}"
65604097,38,9,2113,0,0,1,"{""0"": 116503, ""1"": 202501, ""2"": 201505, ""3"": 203413, ""4"": 204407}"
65604097,11,16,2990,0,0,6,"{""0"": 102412, ""1"": 202423, ""2"": 201304, ""3"": 203406, ""4"": 204417}"
65604097,19,24,24113,0,0,6,"{""0"": 130405, ""1"": 202419, ""2"": 201410, ""3"": 203306, ""4"": 204419}"
65604097,76,3,1911,0,0,6,"{""0"": 104405, ""1"": 202417, ""2"": 201508, ""3"": 203402, ""4"": 204401}"
65604097,42,24,12496,0,0,7,"{""0"": 130401, ""1"": 202419, ""2"": 201409, ""3"": 203410, ""4"": 204419}"
65604097,67,14,3687,0,0,7,"{""0"": 105407, ""1"": 202104, ""2"": 201409, ""3"": 205405, ""4"": 204406}"
65604097,53,14,2973,0,0,7,"{""0"": 105408, ""1"": 202410, ""2"": 201406, ""3"": 205309, ""4"": 204303}"
65604097,65,16,10311,0,0,4,"{""0"": 102409, ""1"": 202420, ""2"": 201523, ""3"": 205308, ""4"": 204403}"
65604097,72,11,3959,0,0,4,"{""0"": 118406, ""1"": 202510, ""2"": 201521, ""3"": 203405, ""4"": 204416}"
65604097,70,6,9394,0,0,4,"{""0"": 113502, ""1"": 202523, ""2"": 201404, ""3"": 203415, ""4"": 204418}"
65604097,72,11,3959,0,0,2,"{""0"": 118404, ""1"": 202510, ""2"": 201421, ""3"": 203405, ""4"": 204502}"
65604097,64,24,103,0,0,2,"{""0"": 130501, ""1"": 202419, ""2"": 201504, ""3"": 203512, ""4"": 204410}"
65604097,11,16,2990,0,0,2,"{""0"": 102412, ""1"": 202209, ""2"": 201304, ""3"": 203406, ""4"": 204417}"
65604097,18,15,2792,0,0,3,"{""0"": 101501, ""1"": 202501, ""2"": 201526, ""3"": 705608, ""4"": 204410}"
65604097,46,16,31,0,0,5,"{""0"": 102406, ""1"": 202515, ""2"": 201501, ""3"": 205407, ""4"": 204416}"
65604097,12,7,369,0,0,5,"{""0"": 114407, ""1"": 202503, ""2"": 201533, ""3"": 203501, ""4"": 204419}"
65604097,57,23,10460,0,0,3,"{""0"": 122403, ""1"": 202510, ""2"": 201525, ""3"": 705614, ""4"": 204504}"
65604097,42,24,11085,0,0,1,"{""0"": 130405, ""1"": 202526, ""2"": 201503, ""3"": 205507, ""4"": 204410}"
65604097,29,2,8313,0,0,3,"{""0"": 111501, ""1"": 202419, ""2"": 201422, ""3"": 205504, ""4"": 204505}"
65604097,78,16,6107,0,0,1,"{""0"": 102504, ""1"": 202505, ""2"": 201521, ""3"": 203509, ""4"": 204503}"
65604097,74,3,0,0,0,5,"{""0"": 108505, ""1"": 202422, ""2"": 201530, ""3"": 203408, ""4"": 204509}"
65561282,28,3,333,0,0,5,"{""0"": 104405, ""1"": 202419, ""2"": 201422, ""3"": 203410, ""4"": 204419}"
65561282,21,9,4210,0,0,5,"{""0"": 116407, ""1"": 202510, ""2"": 201421, ""3"": 203415, ""4"": 204403}"
65561282,73,24,4109,0,0,5,"{""0"": 130503, ""1"": 202404, ""2"": 201409, ""3"": 203411, ""4"": 204406}"
65561282,15,5,11328,0,0,7,"{""0"": 112302, ""1"": 202511, ""2"": 201420, ""3"": 205201, ""4"": 204419}"
65561282,42,24,12496,0,0,7,"{""0"": 130405, ""1"": 202419, ""2"": 201409, ""3"": 203410, ""4"": 204419}"
65561282,70,6,9394,0,0,7,"{""0"": 113410, ""1"": 202420, ""2"": 201506, ""3"": 203415, ""4"": 204418}"
65561282,67,14,3687,0,0,6,"{""0"": 105503, ""1"": 202104, ""2"": 201409, ""3"": 205405, ""4"": 204406}"
65561282,18,15,2792,0,0,6,"{""0"": 101501, ""1"": 202404, ""2"": 201409, ""3"": 203306, ""4"": 204406}"
65561282,65,16,10311,0,0,6,"{""0"": 102409, ""1"": 202421, ""2"": 201406, ""3"": 205308, ""4"": 204403}"
65561282,58,10,0,0,0,1,"{""0"": 117702, ""1"": 202511, ""2"": 201503, ""3"": 205504, ""4"": 204410}"
65561282,17,5,6,0,0,2,"{""0"": 112407, ""1"": 202511, ""2"": 201503, ""3"": 205502, ""4"": 204505}"
65561282,78,16,1023,0,0,2,"{""0"": 102504, ""1"": 202505, ""2"": 201509, ""3"": 205306, ""4"": 204407}"
65561282,49,19,1970,0,0,2,"{""0"": 107402, ""1"": 202504, ""2"": 201502, ""3"": 203502, ""4"": 204509}"
65561282,4,13,0,0,0,1,"{""0"": 104501, ""1"": 202531, ""2"": 201524, ""3"": 705603, ""4"": 204409}"
65561282,57,23,10460,0,0,1,"{""0"": 122701, ""1"": 201534, ""2"": 201525, ""3"": 705614, ""4"": 204510}"
65561282,1,18,4036,0,0,3,"{""0"": 103501, ""1"": 202525, ""2"": 201701, ""3"": 203408, ""4"": 204501}"
65561282,81,9,7,0,0,3,"{""0"": 116404, ""1"": 202508, ""2"": 201526, ""3"": 203512, ""4"": 204410}"
65561282,45,4,4127,0,0,3,"{""0"": 109503, ""1"": 202416, ""2"": 201407, ""3"": 705601, ""4"": 204409}"
65561282,46,16,0,0,0,4,"{""0"": 102504, ""1"": 202517, ""2"": 201501, ""3"": 705601, ""4"": 204507}"
65561282,18,15,0,0,0,4,"{""0"": 101501, ""1"": 202209, ""2"": 201526, ""3"": 705608, ""4"": 204419}"
65561282,28,3,3073,0,0,4,"{""0"": 108501, ""1"": 202503, ""2"": 201504, ""3"": 705619, ""4"": 204406}"
65639617,67,14,3687,0,0,7,"{""0"": 105404, ""1"": 202104, ""2"": 201409, ""3"": 205405, ""4"": 204406}"
65639617,88,3,0,0,0,7,"{""0"": 108404, ""1"": 202531, ""2"": 201406, ""3"": 203414, ""4"": 204402}"
65639617,87,24,1962,0,0,2,"{""0"": 130502, ""1"": 202503, ""2"": 201519, ""3"": 203512, ""4"": 204405}"
65639617,15,5,11328,0,0,3,"{""0"": 112502, ""1"": 202511, ""2"": 201420, ""3"": 205201, ""4"": 204410}"
65639617,73,24,4109,0,0,3,"{""0"": 130503, ""1"": 202404, ""2"": 201522, ""3"": 705604, ""4"": 204406}"
65639617,11,16,2990,0,0,3,"{""0"": 102412, ""1"": 202423, ""2"": 201304, ""3"": 203406, ""4"": 204506}"
65639617,28,3,333,0,0,6,"{""0"": 104405, ""1"": 202419, ""2"": 201422, ""3"": 203410, ""4"": 204419}"
65639617,18,15,2792,0,0,6,"{""0"": 101501, ""1"": 202404, ""2"": 201409, ""3"": 203410, ""4"": 204406}"
65639617,65,16,10311,0,0,6,"{""0"": 102409, ""1"": 202420, ""2"": 201419, ""3"": 205308, ""4"": 204403}"
65639617,22,3,16294,0,0,4,"{""0"": 108404, ""1"": 202517, ""2"": 201523, ""3"": 205308, ""4"": 204403}"
65639617,15,5,11328,0,0,4,"{""0"": 112502, ""1"": 202511, ""2"": 201420, ""3"": 205201, ""4"": 204410}"
65639617,65,16,10311,0,0,4,"{""0"": 102409, ""1"": 202420, ""2"": 201523, ""3"": 205308, ""4"": 204403}"
65639617,55,14,9891,0,0,1,"{""0"": 105501, ""1"": 202527, ""2"": 201403, ""3"": 203504, ""4"": 204506}"
65639617,72,11,14381,0,0,1,"{""0"": 118701, ""1"": 202510, ""2"": 201419, ""3"": 205501, ""4"": 204502}"
65639617,6,7,0,0,0,1,"{""0"": 114503, ""1"": 202515, ""2"": 201506, ""3"": 205306, ""4"": 204503}"
65639617,16,9,14182,0,0,2,"{""0"": 116702, ""1"": 202503, ""2"": 201526, ""3"": 205505, ""4"": 204505}"
65639617,70,6,13140,0,0,7,"{""0"": 113401, ""1"": 202420, ""2"": 201502, ""3"": 205501, ""4"": 204418}"
65639617,70,6,18786,0,0,5,"{""0"": 113502, ""1"": 202525, ""2"": 201525, ""3"": 203408, ""4"": 204418}"
65639617,65,16,10311,0,0,5,"{""0"": 102504, ""1"": 202524, ""2"": 201501, ""3"": 205308, ""4"": 204403}"
65639617,30,13,7444,0,0,5,"{""0"": 104409, ""1"": 202531, ""2"": 201412, ""3"": 203409, ""4"": 204412}"
65639617,65,16,10311,0,0,2,"{""0"": 102504, ""1"": 202524, ""2"": 201501, ""3"": 205306, ""4"": 204502}"
65638934,12,7,400,0,0,1,"{""0"": 114407, ""1"": 202503, ""2"": 201533, ""3"": 203501, ""4"": 204410}"
65638934,71,14,7807,0,0,7,"{""0"": 105407, ""1"": 202423, ""2"": 201419, ""3"": 203406, ""4"": 204508}"
65638934,11,16,2990,0,0,7,"{""0"": 102412, ""1"": 202423, ""2"": 201304, ""3"": 203406, ""4"": 204506}"
65638934,42,24,12496,0,0,7,"{""0"": 130405, ""1"": 202419, ""2"": 201409, ""3"": 203410, ""4"": 204419}"
65638934,68,1,11222,0,0,4,"{""0"": 110502, ""1"": 202416, ""2"": 201532, ""3"": 203505, ""4"": 204303}"
65638934,81,9,13851,0,0,4,"{""0"": 116503, ""1"": 202508, ""2"": 201526, ""3"": 205507, ""4"": 204410}"
65638934,52,24,0,0,0,4,"{""0"": 130504, ""1"": 202508, ""2"": 201507, ""3"": 205502, ""4"": 204412}"
65638934,53,13,27277,0,0,1,"{""0"": 104504, ""1"": 202407, ""2"": 201537, ""3"": 705607, ""4"": 204409}"
65638934,29,1,0,0,0,3,"{""0"": 110408, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204419}"
65638934,64,24,103,0,0,3,"{""0"": 130501, ""1"": 202503, ""2"": 201507, ""3"": 203507, ""4"": 204406}"
